cellTime,cell,time,none,global,local,blot,cross,z,x,y,size,gweight
ABarpaapa:77,ABarpaapa,77,30648,5648,-2459,-2469,30648,5.4,274,231,31,248
ABarpaapaa:105,ABarpaapaa,105,36138,11138,1105,1119,36138,4.7,241,203,24,209
ABarpaapap:105,ABarpaapap,105,36112,11112,1499,1542,36112,4.5,294,229,27,232
ABarpaapp:77,ABarpaapp,77,31505,6505,-1719,-1725,31505,5.5,348,226,32,243
ABarpaappa:103,ABarpaappa,103,35585,10585,1223,1273,35585,4.7,327,223,26,238
ABarpaappp:103,ABarpaappp,103,33996,8996,-304,-380,33996,5.1,361,215,27,241
ABarpap:41,ABarpap,41,26454,1454,-837,-837,26454,14.8,300,164,41,356
ABarpapa:58,ABarpapa,58,26943,1943,-777,-778,26943,12.1,277,138,35,204
ABarpapaa:79,ABarpapaa,79,32931,7931,-1636,-1656,32931,5.0,230,169,30,267
ABarpapaaa:109,ABarpapaaa,109,30804,5804,-1388,-1522,30804,6.2,168,175,24,190
ABarpapaap:109,ABarpapaap,109,32840,7840,-604,-747,32840,5.4,228,173,27,241
ABarpapaapa:145,ABarpapaapa,145,27043,2043,-547,-604,27043,8.5,177,174,23,156
ABarpapaapp:145,ABarpapaapp,145,27392,2392,-477,-494,27392,8.4,189,172,24,211
ABarpapap:79,ABarpapap,79,32090,7090,-2589,-2701,32090,5.2,285,171,29,247
ABarpapapa:109,ABarpapapa,109,34554,9554,-3,-34,34554,4.8,222,193,25,214
ABarpapapp:109,ABarpapapp,109,35822,10822,252,229,35822,4.7,277,182,25,208
ABarpapp:58,ABarpapp,58,27447,2447,-1627,-1631,27447,9.6,351,152,35,235
ABarpappa:80,ABarpappa,80,31051,6051,-2506,-2622,31051,5.6,315,163,28,205
ABarpappaa:114,ABarpappaa,114,30291,5291,-656,-706,30291,7.4,221,135,23,200
ABarpappap:114,ABarpappap,114,27839,2839,-1213,-1251,27839,8.6,254,123,25,229
ABarpappp:80,ABarpappp,80,29401,4401,-2929,-2953,29401,6.0,362,161,30,252
ABarpapppa:109,ABarpapppa,109,27993,2993,-1102,-1184,27993,7.8,285,121,25,189
