"Cells","Fates","Times","CC_Defects","Pos_Defects","Angle_Defects","Cell_Count","Division_Count","Expression","ceh36_peak.Cells.","unc30_peak.Cells.","mls2_peak.Cells.","nob1_peak.Cells.","ceh13_peak.Cells.","MeanMaxPositionDev","MeanMeanPositionDev"
"MSpaapaa",NA,231,2,0,0,5,5,7404,915,0,0,0,9,3.56172303132783,2.06652204389485
"MSpaapaaa","M1",319,0,0,0,5,0,7404,915,0,33,0,9,3.20046301551698,2.27596584376271
"MSpaapaap","death",319,0,0,0,5,0,7404,915,0,0,0,9,2.97979208905441,1.89025624571888
"MSpaapap",NA,231,3,0,1,5,2,10259,1121,0,0,0,0,3.46672870779497,2.04263508110948
"MSpaapapa","mc3DR",291,0,0,0,5,0,10259,1121,0,0,0,0,3.94196743073028,2.07817538457498
"MSpaapapp","vpi1",291,0,1,0,5,0,10259,1121,6,0,0,0,3.57276622132722,1.95389230826708
"MSpaapp","death",187,0,0,0,5,0,2443,152,11,0,0,4,7.61285951046719,4.34342268346446
"MSpap",NA,113,1,0,0,5,5,1485,0,0,0,0,0,3.9124096166312,2.6621273622306
"MSpapa",NA,146,0,0,0,5,5,1485,669,0,0,0,0,3.99285052985513,2.73098146355564
"MSpapaa",NA,180,0,0,0,5,5,3291,1328,0,0,0,0,3.52234557931059,2.23921621767547
"MSpapaaa",NA,222,1,0,0,5,5,3455,1328,0,0,17,0,3.78507598039596,2.55306570230075
"MSpapaaaa","m4VR",283,0,2,0,5,0,3455,1328,0,0,17,0,4.45022172493425,2.84062508443212
"MSpapaaap","m5VR",283,0,3,0,5,0,3455,1328,0,0,17,0,4.38241168723489,3.20007429188288
"MSpapaap",NA,222,2,0,0,5,5,3524,1328,0,0,0,0,4.15932583664552,2.89787162113708
"MSpapaapa",NA,277,0,2,0,5,0,3524,1328,0,0,0,0,5.34631566213805,3.45109259162972
"MSpapaapaa","g1AR",400,0,0,0,NA,0,3524,1328,0,0,0,0,NA,NA
"MSpapaapap","death",400,0,0,0,NA,0,3524,1328,0,0,0,0,NA,NA
"MSpapaapp","m7VR",277,0,4,0,5,0,3524,1328,0,0,0,0,8.1394219073869,4.7727717360557
"MSpapap",NA,180,0,0,0,5,4,1491,1245,0,0,0,0,3.59547122240087,2.24769820724874
"MSpapapa",NA,231,1,0,0,5,5,1937,1245,0,0,0,0,4.17503757884244,2.61959284981076
"MSpapapaa","g2R",343,0,5,0,5,0,1937,1245,0,0,0,0,5.42677983268661,3.82514742527745
"MSpapapap","death",343,0,5,0,5,0,1937,1245,0,0,0,0,5.6823093209328,4.50960667158762
"MSpapapp",NA,231,1,0,0,5,5,1972,1245,0,0,43,0,3.28090195756652,1.92960597141139
"MSpapappa","m6VR",295,0,2,0,5,0,1972,1245,70,0,43,0,7.33431452884149,3.46930581162904
"MSpapappp","vpi2DR",295,0,1,0,5,0,1972,1245,0,0,43,0,4.30906518845105,1.96192028217476
"MSpapp",NA,146,0,0,0,5,5,1485,990,0,0,0,0,4.03188817048845,2.41913674454338
"MSpappa",NA,189,3,0,2,5,5,1552,990,0,0,0,0,4.13958764361585,2.36884394009363
"MSpappaa","mu_bod",279,0,1,0,5,0,1552,990,216,0,0,0,5.19349850237009,3.47906457655714
"MSpappap","mu_bod",279,1,3,0,5,0,1552,990,0,0,0,0,5.64389881276537,4.01220390608313
"MSpappapa",NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"MSpappapp",NA,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"MSpappp",NA,189,1,0,0,5,5,2713,1289,0,0,0,87,3.53124904690798,2.25503069761729
"MSpapppa",NA,263,2,0,0,5,5,2713,1289,0,0,0,87,3.83129754822428,2.34007480449934
"MSpapppaa","mu_bod",348,0,1,0,3,0,2713,1289,0,0,0,87,2.98130876557075,2.13637306903094
"MSpapppap","mu_bod",348,0,2,0,3,0,2713,1289,0,0,0,87,3.51647931744376,2.67732096227394
"MSpapppp",NA,263,0,0,0,5,0,2713,1289,0,0,0,87,4.87345944432281,3.07765593925488
"MSpappppa","mu_bod",400,0,0,0,NA,0,2713,1289,0,0,0,87,NA,NA
"MSpappppp","mu_bod",400,0,0,0,NA,0,2713,1289,0,0,0,87,NA,NA
"MSpp",NA,85,1,0,1,5,5,1485,0,0,0,0,0,3.00306268245887,2.11702149501762
"MSppa",NA,116,0,0,0,5,5,1485,0,0,0,0,0,2.92056279265152,1.98385832584232
"MSppaa",NA,150,0,0,0,5,5,7181,0,0,0,0,0,3.96970712643416,2.45621901587407
"MSppaaa",NA,190,0,0,1,5,5,8035,0,0,0,0,0,3.97107005556398,2.6956993161818
"MSppaaaa",NA,238,0,0,0,5,0,8035,0,4050,0,0,0,4.13665204355933,2.19509171392034
"MSppaaaad","GLRR",400,0,0,0,NA,0,8035,0,4050,0,0,0,NA,NA
"MSppaaaav","GLRVR",400,0,0,0,NA,0,8035,0,4050,0,0,0,NA,NA
"MSppaaap","mu_bod",238,0,0,0,5,0,8035,0,3357,0,0,0,4.55232769239441,2.22475608148381
"MSppaap",NA,190,0,0,1,5,5,7181,0,0,0,0,0,4.1860910433582,2.63033154839122
"MSppaapa","death",263,0,0,0,5,0,7181,0,0,0,0,0,3.35690697840208,2.02242766805912
"MSppaapp","mu_int_R",263,0,2,0,5,0,7181,0,0,0,0,0,7.41834524783826,3.78872446141063
"MSppap",NA,150,2,0,0,5,5,6666,0,0,0,0,0,4.53653930360034,3.16302015508163
"MSppapa",NA,189,0,0,0,5,5,8036,0,0,0,0,0,4.70931734694835,3.41039077036996
"MSppapaa",NA,238,0,0,0,5,0,8036,0,0,0,0,0,4.98097780010865,2.55006750381528
"MSppapaaa","ccAR",400,0,0,0,NA,0,8036,0,0,0,0,0,NA,NA
"MSppapaap","ccPR",400,0,0,0,NA,0,8036,0,0,0,0,0,NA,NA
"MSppapap","mu_bod",238,0,0,0,5,0,8036,0,0,0,0,0,4.55939077739203,2.57754009095608
"MSppapp",NA,189,1,0,0,5,5,9725,0,0,0,0,0,5.00055058414699,3.79481918013703
"MSppappa","mu_bod",248,0,4,0,5,0,9725,0,0,0,63,0,6.13001785269088,4.12342521473876
"MSppappp","mu_bod",248,0,3,0,5,0,9725,0,0,0,0,0,6.57620046166812,4.27023287385474
"MSppp",NA,116,2,0,0,5,5,1485,0,0,0,0,0,3.70727179829494,2.60906141758539
"MSpppa",NA,150,0,0,0,5,5,3741,0,0,0,0,0,3.99976252773069,2.87867164426289
"MSpppaa",NA,194,0,0,0,5,5,5657,0,0,0,0,0,3.12611862643729,1.72985048333927
"MSpppaaa","death",261,0,0,0,5,0,5657,0,0,0,0,0,9.10064440113361,3.55443887695945
"MSpppaap","Z1",261,0,0,0,5,0,5657,0,0,0,0,0,7.76482820330274,4.50768343913744
"MSpppap",NA,194,0,0,0,5,5,3741,0,0,0,0,0,3.32188208263036,2.13588882313135
"MSpppapa","death",268,0,4,0,5,0,3741,0,0,0,0,0,8.5246836263969,3.89171436072295
"MSpppapp","mu_bod",268,0,3,0,5,0,3741,0,41,0,0,0,8.40551620377471,4.50885570315959
"MSpppp",NA,150,1,0,0,5,5,5311,0,0,0,0,0,4.94149922693188,3.20827282724689
"MSppppa",NA,200,4,0,0,5,5,10140,0,0,0,0,0,4.32816779856086,2.82984071200775
"MSppppaa","mu_bod",261,0,0,0,5,0,10140,0,0,0,0,0,4.43489473008787,2.78164034774118
"MSppppap","mu_bod",261,0,3,0,5,0,10140,0,0,0,0,0,8.03174745663335,4.41013557976324
"MSppppp",NA,200,1,0,0,5,5,9166,0,0,0,0,0,3.79494390967491,2.46229708702777
"MSpppppa","mu_bod",266,0,3,0,5,0,9166,0,0,0,0,0,7.31270805323358,4.74024174633023
"MSpppppp","mu_bod",266,0,2,0,5,0,9166,0,0,0,0,0,6.1950658041359,3.88180358064165
"P0",NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"P1",NA,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"P2",NA,23,0,0,0,5,5,4405,0,0,0,0,0,5.06777833710165,3.76760416432808
"P3",NA,49,2,0,0,5,5,4405,0,0,0,0,0,6.3188584984198,3.70427568329832
"P4",NA,75,1,0,0,5,5,4405,0,0,0,0,0,6.5941114278317,3.8761604757197
"Z2","Z2",142,0,0,0,4,0,4405,0,0,0,0,0,6.1903051398824,3.44018598581693
"Z3","Z3",142,0,0,0,4,0,4405,0,0,0,0,0,5.71135879778508,3.32368356862892
"ABplaappppa",NA,NA,0,0,0,NA,0,22215,0,0,8,0,0,NA,NA
"ABplaappppp",NA,NA,0,0,0,NA,0,22215,0,0,8,0,0,NA,NA
"MSpppappa",NA,NA,0,0,0,NA,0,3741,0,41,0,0,0,NA,NA
"MSpppappp",NA,NA,0,0,0,NA,0,3741,0,41,0,0,0,NA,NA
"P",NA,NA,0,0,0,NA,0,0,0,0,0,0,0,NA,NA
