"Cells","CellNames.Cells.","CellTimes.Cells.","CCDefectCount.Cells.","CCDefectCount.Parents.","CCDefectCount.Sisters.","CCDefectCount.Aunts.","PosDefectCount.Cells.","PosDefectCount.Parents.","PosDefectCount.Sisters.","PosDefectCount.Aunts.","AngDefectCount.Cells.","AngDefectCount.Parents.","AngDefectCount.Sisters.","AngDefectCount.Aunts.","cellObservedCounts.Cells.","cellObservedCounts.Parents.","cellObservedCounts.Sisters.","cellObservedCounts.Aunts.","divObservedCounts.Cells.","divObservedCounts.Parents.","divObservedCounts.Sisters.","divObservedCounts.Aunts.","ExpPeak.Cells.","ceh36_peak.Cells.","unc30_peak.Cells.","mls2_peak.Cells.","nob1_peak.Cells.","ceh13_peak.Cells."
"Caa",NA,94,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,3,4,4,4,0,0,0,0,0,0
"Caaa",NA,128,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,3,4,4,0,0,0,0,0,0
"Caaaa",NA,168,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,0,0,0,0,0,256
"Caaaaa","hyp7",219,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,0,4,0,4,63,0,2882,0,0,5402
"Caaaap","hyp7",219,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,0,4,0,4,96,0,943,0,0,4513
"Caaap",NA,168,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,4,4,49,0,0,0,0,83
"Caaapa","hyp7",216,0,0,0,0,1,0,1,0,0,1,0,0,4,4,4,4,0,4,0,4,157,0,0,0,0,1096
"Caaapp","hyp7",216,0,0,0,0,1,0,1,0,0,1,0,0,4,4,4,4,0,4,0,4,320,0,0,0,0,619
"Caap",NA,128,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,3,4,4,2,0,0,0,0,0
"Caapa",NA,176,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,536,0,0,0,0,0
"Caapaa","DVC",306,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,4,0,4,552,0,252,0,0,0
"Caapap","death",306,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,4,0,4,635,0,0,0,0,0
"Caapp",NA,176,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,213,0,0,0,0,0
"Caappd","hyp7",231,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,348,0,0,0,286,0
"Caappv","PVR",231,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,500,1,0,0,8,0
"Cap",NA,94,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,3,4,0,0,0,0,0,0
"Capa",NA,133,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,3,17,0,0,0,0,0
"Capaa",NA,189,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,341,0,0,0,0,0
"Capaaa",NA,247,0,0,0,0,1,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,341,0,0,0,0,0
"Capaaaa","mu_bod",327,0,0,0,0,0,1,0,0,0,0,0,0,2,4,2,4,0,4,0,4,341,0,0,0,0,0
"Capaaap","mu_bod",327,0,0,0,0,0,1,0,0,0,0,0,0,2,4,2,4,0,4,0,4,363,0,0,0,0,0
"Capaap",NA,247,0,0,0,0,0,0,1,0,0,0,0,1,4,4,4,4,4,4,4,4,529,0,0,0,0,0
"Capaapa","mu_bod",336,0,0,0,0,0,0,1,1,0,0,0,0,2,4,2,4,0,4,0,4,529,0,0,0,0,0
"Capaapp","mu_bod",336,0,0,0,0,1,0,0,1,0,0,0,0,2,4,2,4,0,4,0,4,529,0,0,0,0,0
"Capap",NA,189,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,4,4,442,0,0,0,0,0
"Capapa",NA,248,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,442,0,0,0,0,0
"Capapaa","mu_bod",333,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,4,0,4,442,0,0,11,0,0
"Capapap","mu_bod",333,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,4,0,4,442,0,0,0,0,0
"Capapp",NA,248,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,4,4,442,0,0,0,0,0
"Capappa","mu_bod",343,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,4,0,4,442,0,0,0,0,0
"Capappp","mu_bod",343,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,4,0,4,627,0,0,0,0,0
"Capp",NA,133,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,3,48,0,0,0,0,0
"Cappa",NA,181,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,121,0,0,0,0,0
"Cappaa",NA,237,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,121,0,0,0,0,0
"Cappaaa","mu_bod",311,0,1,0,0,1,0,2,0,0,0,0,0,4,4,4,4,0,4,0,4,121,0,0,0,0,0
"Cappaap","mu_bod",311,0,1,0,0,2,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,148,0,0,0,0,0
"Cappap",NA,237,0,0,1,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,189,0,0,0,0,0
"Cappapa","mu_bod",320,0,0,0,1,1,0,0,0,0,0,0,0,3,4,3,4,0,4,0,4,193,0,0,0,0,0
"Cappapp","mu_bod",320,0,0,0,1,0,0,1,0,0,0,0,0,3,4,3,4,0,4,0,4,330,0,0,0,0,0
"Cappp",NA,181,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,275,0,0,0,0,0
"Capppa",NA,242,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,275,0,0,0,0,0
"Capppaa","mu_bod",323,0,0,0,0,1,0,0,0,0,0,0,0,2,4,2,4,0,4,0,4,275,0,0,0,0,0
"Capppap","mu_bod",323,0,0,0,0,0,0,1,0,0,0,0,0,2,4,2,4,0,4,0,4,275,0,0,0,0,0
"Capppp",NA,242,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,542,0,0,0,0,0
"Cappppd","mu_bod",337,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,4,0,4,578,0,0,0,0,0
"Cappppv","mu_bod",337,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,4,0,4,542,0,0,15,0,0
"Cp",NA,67,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,0,0,0,0,0,0
"Cpa",NA,94,0,0,0,0,1,0,0,0,0,0,2,0,4,4,4,4,4,4,3,4,0,0,0,0,0,0
"Cpaa",NA,127,0,0,0,0,0,1,0,0,1,0,1,2,4,4,4,4,4,4,4,3,0,0,0,0,0,0
"Cpaaa",NA,165,0,0,0,0,0,0,0,0,0,1,0,1,4,4,4,4,4,4,4,4,0,0,67,0,0,0
"Cpaaaa","hyp7",220,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,57,0,2752,0,0,1959
"Cpaaap","hyp7",220,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,73,0,67,0,0,1403
"Cpaap",NA,165,0,0,0,0,0,0,0,0,0,1,0,1,4,4,4,4,4,4,4,4,0,0,0,0,0,0
"Cpaapa","hyp7",216,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,83,0,0,0,0,308
"Cpaapp","hyp7",216,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,126,0,0,0,0,34
"Cpap",NA,127,0,0,0,0,0,1,0,0,1,0,1,2,4,4,4,4,4,4,4,3,0,0,0,0,0,0
"Cpapa",NA,167,0,0,0,0,0,0,0,0,0,1,0,1,4,4,4,4,4,4,4,4,41,0,0,0,94,0
"Cpapaa","hyp7",225,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,205,0,0,0,167,0
"Cpapap","hyp7",225,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,162,0,0,0,222,0
"Cpapp",NA,167,0,0,0,0,0,0,0,0,0,1,0,1,4,4,4,4,4,4,4,4,252,0,0,0,256,0
"Cpappd","hyp7",227,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,254,0,0,0,2063,0
"Cpappv","hyp11",227,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,680,0,0,0,760,0
"Cpp",NA,94,0,0,0,0,0,0,1,0,2,0,0,0,4,4,4,4,3,4,4,4,0,0,0,0,0,0
"Cppa",NA,131,0,0,0,0,0,0,0,1,2,2,0,0,4,4,4,4,4,3,4,4,102,0,0,0,0,0
"Cppaa",NA,186,0,0,0,0,0,0,0,0,2,2,0,0,4,4,4,4,4,4,4,4,370,0,0,0,0,0
"Cppaaa",NA,244,0,0,0,0,0,0,1,0,1,2,2,0,4,4,4,4,4,4,4,4,370,0,0,0,33,0
"Cppaaaa","mu_bod",324,0,0,0,0,0,0,0,1,0,1,0,2,3,4,3,4,0,4,0,4,580,0,0,0,33,0
"Cppaaap","mu_bod",324,0,0,0,0,0,0,0,1,0,1,0,2,3,4,3,4,0,4,0,4,370,0,129,0,33,0
"Cppaap",NA,244,0,0,0,0,1,0,0,0,2,2,1,0,4,4,4,4,4,4,4,4,370,0,0,0,0,0
"Cppaapa","mu_bod",337,0,0,0,0,0,1,0,0,0,2,0,1,2,4,2,4,0,4,0,4,574,0,0,0,0,0
"Cppaapp","mu_bod",337,0,0,0,0,0,1,0,0,0,2,0,1,2,4,2,4,0,4,0,4,1002,0,0,0,0,0
"Cppap",NA,186,0,0,0,0,0,0,0,0,0,2,2,0,4,4,4,4,4,4,4,4,456,0,0,0,0,0
"Cppapa",NA,245,0,0,0,0,2,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,456,0,0,0,85,0
"Cppapaa","mu_bod",331,0,0,0,0,0,2,1,0,0,0,0,0,2,4,2,4,0,4,0,4,456,0,0,0,85,0
"Cppapap","mu_bod",331,0,0,0,0,1,2,0,0,0,0,0,0,2,4,2,4,0,4,0,4,456,0,0,0,85,0
"Cppapp",NA,245,0,0,0,0,0,0,2,0,0,0,0,2,4,4,4,4,4,4,4,4,456,0,0,0,43,0
"Cppappa","mu_bod",340,0,0,0,0,0,0,0,2,0,0,0,0,2,4,2,4,0,4,0,4,742,0,0,0,43,0
"Cppappp","mu_bod",340,0,0,0,0,0,0,0,2,0,0,0,0,2,4,2,4,0,4,0,4,972,0,0,0,43,0
"Cppp",NA,131,0,0,0,0,0,0,0,1,0,2,2,0,4,4,4,4,4,3,4,4,20,0,0,0,0,0
"Cpppa",NA,178,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,231,0,0,0,0,0
"Cpppaa",NA,233,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,2,4,2,4,284,0,0,0,0,0
"Cpppaaa","mu_bod",303,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,4,0,2,0,2,284,0,0,0,0,0
"Cpppaap","mu_bod",303,0,0,0,0,0,0,0,0,0,0,0,1,3,4,3,4,0,2,0,2,284,0,0,0,0,0
"Cpppap",NA,233,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,2,4,2,4,430,0,0,0,0,0
"Cpppapa","mu_bod",317,0,0,0,0,0,0,0,0,0,1,0,0,3,4,3,4,0,2,0,2,430,0,182,0,0,0
"Cpppapp","mu_bod",317,0,0,0,0,0,0,0,0,0,1,0,0,3,4,3,4,0,2,0,2,430,0,568,0,0,0
"Cpppp",NA,178,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,237,0,0,0,0,0
"Cppppa",NA,237,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,390,0,0,0,9,0
"Cppppaa","mu_bod",317,0,0,0,0,1,0,1,0,0,0,0,0,3,4,3,4,0,4,0,4,390,0,0,0,9,0
"Cppppap","mu_bod",317,0,0,0,0,1,0,1,0,0,0,0,0,3,4,3,4,0,4,0,4,390,0,0,0,9,0
"Cppppp",NA,237,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,582,0,0,0,0,0
"Cpppppd","mu_bod",329,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,4,0,4,582,0,0,0,0,0
"Cpppppv","mu_bod",329,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,4,0,4,751,0,0,0,0,0
"D",NA,75,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,4,4,1,4,0,0,0,0,0,0
"Da",NA,114,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,1,31,0,0,0,0,0
"Daa",NA,161,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,391,0,0,0,0,0
"Daaa",NA,214,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,391,0,0,0,0,1063
"Daaaa","mu_bod",276,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,391,0,0,0,0,4466
"Daaap","mu_bod",276,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,391,0,0,0,0,5024
"Daap",NA,214,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,391,0,0,0,0,0
"Daapa","mu_bod",281,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,391,0,0,0,0,0
"Daapp","mu_bod",281,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,406,0,0,0,0,10
"Dap",NA,161,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,53,0,0,0,0,0
"Dapa",NA,208,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,53,0,0,0,0,0
"Dapaa","mu_bod",271,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,124,0,0,0,0,305
"Dapap","mu_bod",271,0,0,0,0,1,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,188,0,0,0,0,345
"Dapp",NA,208,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,84,0,0,0,0,0
"Dappa",NA,268,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,4,4,84,0,0,0,0,2376
"Dappaa","mu_bod",352,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,4,0,4,0,4,143,0,0,0,0,2376
"Dappap","mu_bod",352,0,0,0,0,0,0,0,0,0,1,0,0,2,4,2,4,0,4,0,4,84,0,0,0,0,2376
"Dappp",NA,268,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,84,0,0,0,0,2208
"Dapppa","mu_bod",363,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,4,0,4,0,4,206,0,0,0,0,2208
"Dapppp","mu_bod",363,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,4,0,4,0,4,109,0,0,0,0,2208
"Dp",NA,114,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,1,117,0,0,0,0,0
"Dpa",NA,161,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,344,0,0,0,0,0
"Dpaa",NA,213,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,344,0,0,0,0,833
"Dpaaa","mu_bod",279,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,597,0,0,0,0,3656
"Dpaap","mu_bod",279,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,344,0,0,0,0,3373
"Dpap",NA,213,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,344,0,0,0,0,0
"Dpapa","mu_bod",280,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,409,0,0,0,0,0
"Dpapp","mu_bod",280,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,652,0,0,0,0,21
"Dpp",NA,161,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,288,0,0,0,0,0
"Dppa",NA,207,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,288,0,0,0,0,0
"Dppaa","mu_bod",274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,288,0,0,0,0,157
"Dppap","mu_bod",274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,288,0,0,0,0,183
"Dppp",NA,207,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,294,0,0,0,0,0
"Dpppa",NA,269,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,0,4,294,0,0,0,0,519
"Dpppaa","mu_bod",353,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,4,0,0,294,0,0,0,0,519
"Dpppap","mu_bod",353,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,0,4,0,0,294,0,0,0,0,519
"Dpppp",NA,269,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,4,4,294,0,0,0,0,624
"Dppppa","mu_bod",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,4,294,0,0,0,0,624
"Dppppp","mu_bod",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,4,294,0,0,0,0,624
"E",NA,46,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,3,4,4,4,28,0,0,0,0,0
"EMS",NA,23,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,1,4,4,4,4,28,0,0,0,0,0
"Ea",NA,63,0,0,0,0,0,0,0,0,2,1,0,0,4,4,4,4,4,3,4,4,28,0,0,0,0,0
"Eal",NA,108,0,0,0,0,0,0,0,0,0,2,0,0,4,4,4,4,4,4,4,4,28,0,0,0,0,0
"Eala",NA,155,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,28,0,0,0,0,0
"Ealaa",NA,224,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,65,0,0,0,0,0
"Ealaad","int",400,0,0,0,0,0,1,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,65,0,0,0,0,0
"Ealaav","int",400,0,0,0,0,0,1,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,65,0,0,0,0,0
"Ealap","int",224,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,28,0,0,0,0,0
"Ealapa",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,28,0,0,0,0,0
"Ealapp",NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,28,0,0,0,0,0
"Ealp",NA,155,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,28,0,0,0,0,0
"Ealpa","int",227,0,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,4,115,0,0,0,0,0
"Ealpp","int",227,0,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,28,0,0,0,0,0
"Ealppa",NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,28,0,0,0,0,0
"Ealppp",NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,28,0,0,0,0,0
"Ear",NA,108,0,0,0,0,0,0,0,0,0,2,0,0,4,4,4,4,4,4,4,4,36,0,0,0,0,0
"Eara",NA,157,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,4,4,36,0,0,0,0,0
"Earaa",NA,230,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,3,0,4,148,0,0,0,0,0
"Earaad","int",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,148,0,0,0,0,0
"Earaav","int",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,148,0,0,0,0,0
"Earap","int",230,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,3,0,4,47,0,0,0,0,0
"Earapa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,47,0,0,0,0,0
"Earapp",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,47,0,0,0,0,0
"Earp",NA,157,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,36,0,0,0,0,0
"Earpa","int",232,1,0,1,0,1,0,0,0,0,0,0,0,4,4,4,4,0,4,0,3,150,0,0,0,0,0
"Earpaa",NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,NA,NA,NA,NA,NA,NA
"Earpap",NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,NA,NA,NA,NA,NA,NA
"Earpp","int",232,1,0,1,0,0,0,1,0,0,0,0,0,4,4,4,4,0,4,0,3,79,0,0,0,0,0
"Earppa",NA,NA,0,1,0,1,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,79,0,0,0,0,0
"Earppp",NA,NA,0,1,0,1,0,0,0,1,0,0,0,0,NA,4,NA,4,0,0,0,0,79,0,0,0,0,0
"Ep",NA,63,0,0,0,0,0,0,0,0,0,1,2,0,4,4,4,4,4,3,4,4,28,0,0,0,0,143
"Epl",NA,110,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,28,0,0,0,205,2070
"Epla",NA,160,0,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,4,4,28,0,0,0,661,2070
"Eplaa","int",232,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,0,4,0,4,28,0,0,0,661,2070
"Eplaaa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,28,0,0,0,661,2070
"Eplaap",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,28,0,0,0,661,2070
"Eplap","int",232,0,0,0,0,0,0,0,0,0,1,0,0,4,4,4,4,0,4,0,4,43,0,0,0,661,2070
"Eplapa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,43,0,0,0,661,2070
"Eplapp",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,43,0,0,0,661,2070
"Eplp",NA,160,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,28,0,0,0,757,2070
"Eplpa","int",238,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,0,4,0,4,28,0,0,0,1298,2070
"Eplpaa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,28,0,0,0,1298,2070
"Eplpap",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,28,0,0,0,1298,2070
"Eplpp",NA,238,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,0,4,0,4,266,0,0,0,820,2070
"Eplppa","int",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,266,0,0,0,820,2070
"Eplppaa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,266,0,0,0,820,2070
"Eplppap",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,266,0,0,0,820,2070
"Eplppp","int",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,266,0,0,0,820,2070
"Eplpppa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,266,0,0,0,820,2070
"Eplpppp",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,266,0,0,0,820,2070
"Epr",NA,110,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,4,4,4,4,4,74,0,0,0,200,1803
"Epra",NA,161,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,74,0,0,0,803,1803
"Epraa","int",235,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,74,0,0,0,803,1803
"Epraaa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,74,0,0,0,803,1803
"Epraap",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,74,0,0,0,803,1803
"Eprap","int",235,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,98,0,0,0,803,1803
"Eprapa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,98,0,0,0,803,1803
"Eprapp",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,98,0,0,0,803,1803
"Eprp",NA,161,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,74,0,0,0,1117,1803
"Eprpa","int",241,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,74,0,0,0,1656,1803
"Eprpaa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,74,0,0,0,1656,1803
"Eprpap",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,74,0,0,0,1656,1803
"Eprpp",NA,241,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,0,4,106,0,0,0,1406,1803
"Eprppa","int",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,106,0,0,0,1406,1803
"Eprppaa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,106,0,0,0,1406,1803
"Eprppap",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,106,0,0,0,1406,1803
"Eprppp","int",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,4,NA,4,0,0,0,0,106,0,0,0,1406,1803
"Eprpppa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,106,0,0,0,1406,1803
"Eprpppp",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,106,0,0,0,1406,1803
"MS",NA,46,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,3,4,28,0,0,0,0,0
"MSa",NA,62,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,3,100,0,0,0,0,0
"MSaa",NA,85,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,100,0,0,0,0,0
"MSaaa",NA,113,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,224,0,0,120,0,0
"MSaaaa",NA,145,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,224,213,0,577,0,0
"MSaaaaa",NA,179,0,0,0,0,0,0,0,0,0,0,1,0,4,4,4,4,4,4,4,4,224,213,0,691,0,0
