"","Cells","20101213_RW10889_pal.1_L2","20101213_RW10889_pal.1_L3","20110125_RW10890_pal.1_L3","20110125_RW10890_pal.1_L4","20110203_RW10890_pal.1_L4","20110209_UP2051_mls.2_L1","20110209_UP2051_mls.2_L2","20110209_UP2051_mls.2_L3","20110225_NX68_L3","20110316_mir.1_L2","20110316_mir.1_L3","20110408_RW10425_pha.4_L2","20110726_RW10713_L1","20110731_RW10434_L1","20110916_ceh.36_L1","20110927_RW11144_L4","20110929_ceh.43_L1","20111116_RW10226_L4","20120331_RW10871_L4","20120426_JIM122_L2","20120612_JIM127_L4","20120807_mir.57_L4"
"ABalaaapprl","ABalaaapprl",3.820786921357,2.3340640042758,1.60809400272902,2.44879019803029,1.98803774895705,2.37406036917507,2.47598612143296,3.31592101222888,2.94065065380712,2.75607767484701,2.69589152599508,3.46314224922882,2.29455600393358,1.96819380348394,2.58984101296406,2.95151163149714,3.0483752924325,2.13342746383528,1.98131708118425,3.08585845684607,2.12757476824286,2.88790581563873
"ABalaaapprr","ABalaaapprr",3.39315704606035,1.87068151276958,2.34161387840856,2.36425248538514,1.69007690105792,1.89933525205601,2.16894804027149,4.27744505506593,3.24583153428006,2.42957884708552,1.88058725690817,3.82827117823121,3.77287873999712,2.17387139591662,1.8371167216749,2.29028313214695,2.66829360497812,2.79043155523708,3.52206152066824,2.19780824769348,2.11494519959239,2.70353113849196
"ABalaap","ABalaap",4.41300355604575,3.93012259102547,3.35662515769846,3.89944088287607,5.22100527715891,4.07741910912022,3.25033349601052,4.28398100869954,5.52044835170113,3.425397890733,4.57907925896274,4.58678032164265,2.56764297075651,2.82929613941884,4.85665246549953,4.57635916128371,2.96560539541529,3.9419837058504,4.19215357513171,4.14996291564884,4.25705058272775,3.13909301529561
"ABalaapa","ABalaapa",4.15702419778683,2.69009800198972,2.37407662220082,4.75374888718803,3.27964414238249,4.58601531129251,4.83360849053795,4.14082728619301,4.08521249371379,4.94732739834063,4.48175216985793,3.9982503885346,3.76225545636345,2.730809961017,4.69137143736993,2.69440037641583,4.29057967167548,4.31050513808469,4.79266048331613,3.27303028900242,4.18190804381903,5.33620095438571
"ABalaapaa","ABalaapaa",3.44375056112438,2.88652448480214,3.31024381741839,5.19235938232872,3.44815797034152,3.32411984249556,5.46524008329059,4.24238157590692,3.1017542955612,5.21972856414703,3.26563942076376,4.06993588570193,3.62440647748698,2.93702144202392,3.43242318568382,2.43182469948812,4.25051486928258,3.55773188529632,3.05825714855487,3.22187349778818,3.04583090422138,4.26761203870107
"ABalaapaaa","ABalaapaaa",4.07834940684311,2.1555399885138,2.66127135972925,5.12004984092726,3.62547918932996,6.11247468168893,2.97520089487496,4.06680625364046,4.33303107077724,3.93203841639735,3.15887782851927,3.81068067512695,3.25332322503547,3.06160803972046,3.61294838394623,2.18831101747677,4.63565224035703,2.67866147034807,2.2659899571863,2.21979269955876,2.056560376279,3.0300251628977
"ABalaapaaal","ABalaapaaal",-Inf,-Inf,3.49869023111983,-Inf,-Inf,3.69126927843211,0.97695032790512,-Inf,1.38071296056233,3.27414735336605,2.1732457599494,1.83004242613817,4.31906331451093,1.66729113533137,-Inf,-Inf,-Inf,2.42525185147035,2.40546771864625,3.27865375377348,1.90547728025644,2.74167673553577
"ABalaapaaar","ABalaapaaar",-Inf,-Inf,3.00219826867655,-Inf,-Inf,3.16875979844007,1.72611881659849,-Inf,3.62601374199919,2.11221441617699,2.35352959467623,1.65474030635323,2.47192232887686,1.61759658097883,-Inf,-Inf,-Inf,1.58386828779868,2.81575837184622,3.40369738855389,2.16288130870733,2.37406397200747
"ABalaapaap","ABalaapaap",3.48163422253173,2.28065718125583,2.18785262156553,4.02760112457313,3.22774004299045,3.61971370137159,2.55255019928461,2.80332226161734,4.17772135333667,3.55611392629949,2.98662998673856,5.37112370201551,2.32475795474297,2.99732873062062,3.94253400494724,1.9126049909063,4.71118278757209,2.05015392141259,2.1346659118101,2.5873789693777,2.75683149043823,2.98237398692675
"ABalaapaapa","ABalaapaapa",2.44885687617713,1.56009696648486,2.39549960704379,2.2030648694253,-Inf,2.73728281015985,2.41264355712101,0.747148283655657,3.40052851822927,2.03692852634799,2.47516025566483,4.07426073502445,2.74861161164972,1.95098864198131,2.78522760582496,1.14224764102444,-Inf,1.52359955661231,3.31811434590491,3.00683636769101,2.32530107286048,3.61756439335784
"ABalaapaapp","ABalaapaapp",2.60949707798265,1.50966351855429,2.1852006866227,2.52378207200063,-Inf,3.12085901786673,2.91607862864614,0.915370555658637,2.81405861981986,2.46905198280883,1.1285526971549,3.50975214323031,2.62140938268467,1.99911730255949,2.70198513904079,1.33813640713758,-Inf,1.95287455192733,3.84973574370825,2.7908377792706,2.93217914957021,3.58171924321825
"ABalaapap","ABalaapap",3.42429482799095,2.60620722998424,2.5802777853587,4.98049916181365,4.67779068705812,3.13658102013447,3.74273124737572,5.00291840292365,3.42214659492824,4.34560676600793,3.57647270712267,3.34295416301672,3.10668101712241,2.95648360177114,2.89762299277605,2.72776817692101,4.70424403611043,3.01001153079215,3.92115102181638,3.45281333643264,3.82988320492953,5.53149069508777
"ABalaapapa","ABalaapapa",4.44753341042228,3.59448999142919,2.71633114381076,3.63545092020342,3.43936606330748,4.80527000643156,4.46252188369984,4.71507688166376,3.3428917135563,3.1527766906746,2.47062026565019,4.35853168153543,2.43950379127255,4.49148269405862,6.75163208493058,2.24621848849116,4.58606221452583,4.03035230028883,3.3124596393019,4.05511170501878,2.07069639945827,5.10013486414439
"ABalaapapp","ABalaapapp",3.08101844360037,3.57134486324569,2.55728973798587,3.13642606612235,4.21777700812489,4.44220461237231,3.29944898981082,4.80362003479885,2.88220570209972,2.4410265949389,2.38209790745259,3.85399199170371,3.13103473749678,2.45581864431668,4.69492011086874,2.02499606742793,5.1360157053183,2.18563113792661,2.25940226484274,2.09178550092576,2.96906270319452,2.23818801106131
"ABalaapappa","ABalaapappa",1.60935261997114,1.95312133743918,2.32613543120911,3.17208417977018,2.01763275407037,5.04641955126214,2.78097288285374,3.19632916538224,2.81544309535496,2.65568134533468,1.94325204429022,3.56481190293658,5.51228741086674,2.75612560865313,3.18778023734481,1.73486327037419,3.90631562798457,2.46934798373487,3.38333050464527,3.18801810801035,3.55323499135422,3.88499032784807
"ABalaapappp","ABalaapappp",1.82903020038569,2.33427305747296,1.84722772171209,1.89254124512601,2.97406993757332,4.65556779379221,2.47881988387617,2.9590646267494,3.26074028811325,2.86053784082981,1.47550963837859,4.48138391771622,3.6053201429739,1.45266936500572,4.73447512932707,1.25897617974186,3.67587996892716,2.29150728813263,2.46762368822044,2.2973027662892,3.17622312543662,2.89251908665555
"ABalaapp","ABalaapp",3.38489070383956,3.44432553765541,3.58005551921491,4.11242653440639,4.79925085858168,3.94326053597492,4.49792714765665,4.41839775446392,4.02515896068752,3.10005665104195,4.24580074577191,3.12067817261195,4.14839416265553,2.87977800675789,3.39349500645249,2.59409692243278,3.04836149870495,4.44552193665223,3.53109234318207,3.89544393761152,5.51177948698943,4.54013580236682
"ABalaappa","ABalaappa",5.18958725618637,3.07181046185784,3.1091701386441,4.49116567927799,4.07627386806152,4.3330020852157,4.8682671596852,5.70406291488229,4.37256620415618,5.18363734815721,4.00977369984479,3.16136706924028,3.65284566738226,3.03288162929001,4.62423547400089,3.67536375729436,4.53622519997009,2.84223241906198,4.06015254459353,3.4117262541209,3.97995043203307,5.53466521004491
"ABalaappaa","ABalaappaa",4.43411647218348,3.91701908965898,5.09105107685906,4.06725318079043,3.99873308639986,4.76369925357514,4.24455633764017,6.47572293015576,6.2190186449052,4.1632420730303,3.57747947233803,4.29861082421577,3.33913754694584,3.40410134546053,3.5616874540733,3.02400324540518,5.04234052287803,2.8293537273533,2.59860593500372,4.28613176856842,1.92348808807638,4.40577504874268
"ABalaappap","ABalaappap",3.23079055482057,3.36630031256841,1.85180278478001,3.20565422468869,2.45750399016114,4.61531770891705,3.08917397822923,5.42678585448983,4.12554654511672,2.23997707129825,1.81829869350796,5.17069931657731,2.73835525435165,3.79359660709686,4.12366740397613,1.9523846884489,4.9764648634603,3.55481989861879,3.71276273819052,3.37379881279344,1.96362896332144,3.50981282593171
"ABalaappapa","ABalaappapa",2.98005421771079,2.28367470105369,2.21142488002645,3.43599497551171,2.77692157595561,2.23525875411174,2.04373139007466,4.81257635182688,3.4672251152759,1.77597726180152,2.74192769107675,3.8805502796076,2.21371984576991,1.91377131892946,1.71489505028901,1.44803068833251,3.96602411509869,2.07058903035089,2.71938388087425,2.25973685658189,2.08008808394939,2.90165508213475
"ABalaappapp","ABalaappapp",2.41654507151111,2.57203491100673,2.37227802272031,3.69930900143518,1.8145858392847,1.96638705834109,2.69658187074136,3.86512226677296,3.23877270440793,2.64022459247324,2.26176165867366,6.55344417850599,2.52156163026759,1.67412861261321,2.06823876531627,1.94120249564504,4.14920367509671,4.24081754413628,2.43321917540438,3.42350697385006,2.70806294447671,2.51959911928846
"ABalaappp","ABalaappp",4.17109365624801,3.11411357375895,2.73131140360653,3.88164835511008,3.28193359400052,3.57774798520954,3.51275421126505,4.09081976465104,1.6287626025071,2.91259116869264,2.49942555383703,3.18034335679295,4.11299342037318,3.71955347997375,2.32038206544555,2.77112648327426,4.0319125006644,2.70466386295418,4.12108129515028,2.34581030659406,3.71118098358181,3.14808568798943
"ABalaapppa","ABalaapppa",4.34893539903821,2.78556472982901,2.55924843187634,4.91033034017362,3.11263421165051,2.14749517745444,3.08164721971495,3.51025098288404,4.82571686726816,2.95558113327309,3.35246301463011,3.7650858239665,3.71809290847244,3.19193401356106,4.08407481294629,2.29320153986268,4.7879387270537,2.34002631192384,3.53187264720166,5.02666535000302,3.75967980888744,2.47926307765086
"ABalaapppaa","ABalaapppaa",2.0541833952906,0.815687980094511,1.98991257750578,1.8300537816429,0.736775118589492,1.6990821537787,1.67019428537701,1.26502194895125,2.70144206974689,1.72802572928502,2.18749784889644,3.48295180019866,2.01662126266466,1.67124729885751,1.54627834684991,1.94734367234738,3.47910656177696,2.28356544579745,2.81061284403304,2.30488187820371,3.14824348008569,2.6620188456562
"ABalaapppap","ABalaapppap",2.86202335524195,2.61418718202073,2.41737854054024,1.32499329030704,1.33577114357156,3.05728362613822,3.39083072829007,3.35703570108227,3.2366330259132,3.51831507857974,2.93346561563112,4.2759565162925,5.37486922354094,1.49492253592945,2.23658604285459,1.36531080660695,4.07629304787209,3.21940370171875,4.90897137901618,4.69983580828644,3.69267292531214,1.9701662108295
"ABalaapppp","ABalaapppp",4.30228564677852,3.39349693622166,2.35156794095598,2.44118405754441,3.03413221161991,2.48170162896482,3.0783258989827,4.00616518682546,2.67674495396643,2.89598662940818,2.73095279532912,2.60945280023061,3.07432588351893,2.49917497055731,2.39585771734402,2.8104581988805,4.40054417791111,3.04999013447341,3.22769615399469,3.76930168055498,2.73655085948481,2.55751662681654
"ABalaappppa","ABalaappppa",2.7004858760864,2.68232336499695,1.94487038002558,3.36738384063847,2.15846157732532,1.86902380235395,2.14272028469956,3.53603542136987,2.32769198993338,2.109747685528,2.21417072449118,3.68453791986627,1.88330225274778,2.6733782624074,2.69297366486401,1.92694147361925,2.68944274201643,2.52731360333196,2.14036858647066,2.62133862509954,3.09055626329852,4.17276917555631
"ABalaappppp","ABalaappppp",3.44153951232236,2.54344888515672,2.42030366327971,2.78643833549865,1.69576570021967,1.76674834769563,2.07160057096435,2.93675303679047,3.31759414683507,3.24742294652534,3.11689187068415,3.55398889301273,2.75628939520304,1.4977738301496,2.73571626428611,2.59659742661221,3.88783812758943,2.67486185734148,2.58052544460386,2.4791260218143,3.05850749302461,2.91140000686955
"ABalap","ABalap",3.50748647414807,3.2296590039983,2.39215291849022,1.93405218420798,2.54327112877259,3.35920888773177,3.0544615634428,4.08381997313119,6.56592966210902,3.88878712316015,5.11797979856568,2.99098216976026,2.55211642989265,2.97328051685659,2.69127832863904,3.88134976230097,1.95623605531956,3.96890946797644,3.43717622573386,3.34758590973714,3.68436253640677,3.41630368678883
"ABalapa","ABalapa",3.31743298423187,5.50632618895517,4.09614059433939,3.89917708469351,2.81660639189538,3.45230951759046,5.27267263093208,4.25083187850213,4.8698557699339,3.90330173230789,4.21518652770662,3.82854911008064,4.06032190193902,2.93160083381782,3.53440293857837,4.59874443878143,1.93755030572457,4.45703738353458,3.89642041674961,3.52879428221894,4.91219595029385,2.5166881030959
"ABalapaa","ABalapaa",4.03386975658447,4.21694973547647,5.03900898691875,4.56313222206614,4.84000498455549,3.46285775025677,4.81164809529178,4.18399654042147,4.37608075179427,6.53876776935328,3.8026312496322,3.36327060111496,4.17913245308491,4.49385237327055,4.65107256816843,5.27176567121884,3.74289196286529,3.84625502091976,4.05612926471416,7.98612562381402,5.16202703152728,3.47365033171042
"ABalapaaa","ABalapaaa",3.35782461548831,3.7992663211228,3.07272570805613,3.39640776439735,4.61931930415509,2.29526101794455,3.51239515830864,3.73742750860096,2.72106448833539,2.46451832657147,3.19261156344478,3.00334986792508,3.5987744700037,3.04030127364765,4.58077188630695,3.02651007420088,3.6702633081499,3.61014368497371,3.34056379983793,4.82679724841371,2.71511132363429,4.42989377749794
"ABalapaaaa","ABalapaaaa",3.07072241385647,2.93749772790232,2.79757680612332,3.42254489208287,3.71461749105616,4.04963180168778,2.94080019469599,2.17866726221729,3.64032191825317,3.32072030242699,3.93624102045394,3.20706533225989,3.39118353433779,3.81727746875311,4.11682265660673,4.06354531240318,3.6061500899372,3.33391468807166,3.54381233625583,3.53299109834105,3.42144816034642,2.92356964922505
"ABalapaaaaa","ABalapaaaaa",-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,1.05920261662121,-Inf,-Inf,2.11981131235778,-Inf,-Inf,-Inf,-Inf,1.61586521967745,2.77297683101781,2.8359940783542,2.8684760091205,3.36270393846645
"ABalapaaaap","ABalapaaaap",-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,1.48085895239391,-Inf,-Inf,3.07331599185877,-Inf,-Inf,-Inf,-Inf,1.84435412842898,2.95767473209061,2.79302441792882,2.10618137870412,2.24457334673751
"ABalapaaap","ABalapaaap",3.30639875503133,2.85997455459504,2.69051747764638,2.76573167547671,3.91875391309597,2.30870214547925,3.85108656986506,2.83085858540806,3.05762480152773,2.57186463395111,3.02018348192007,3.11150700070465,2.5033208352015,2.91315463028707,2.04355805797779,2.81069302167756,3.66179277773611,2.82693637576771,2.93718572366154,2.19907413475322,3.30436055467616,2.16305895031651
"ABalapaaapa","ABalapaaapa",3.35101987329011,1.73167943266186,1.46019633769017,2.07001641840598,2.40065551101616,2.9863461987931,2.32163692177092,1.88980964283381,1.9985768471731,2.10528177690413,2.21510404109273,2.82945199328158,2.42764102682264,2.46870032173793,3.34085345134562,3.37180352354633,2.56290938789047,2.25616415511715,2.78494328324817,3.00769205064694,3.64541691508756,2.53203929220507
"ABalapaaapp","ABalapaaapp",2.90676163449785,1.39019738031158,1.34436466272108,1.91057248505004,2.701918354464,3.76349498208243,2.39935985222066,1.56082741814077,1.85031268297912,2.12617745955144,2.56190523923897,2.28074763950253,3.01811761525563,2.39828898879084,3.41385529920567,2.98134199511266,2.5918157064242,3.33940034494123,3.01790706231209,3.19573540109833,2.30587362291848,2.45388289067708
"ABalapaap","ABalapaap",3.91375677946745,3.76406342707581,2.43890402073478,6.51522216311238,8.00612107707934,2.52312855121383,4.76989473500892,3.1832231701433,4.95853689882021,2.96228457044242,2.83068706433586,4.61332513545773,3.90434199714183,4.28897835150641,3.60844109103059,3.34023164708316,4.04838430034016,2.67988418699021,5.25868018922696,3.84502598110996,2.69863213870956,3.06368694320265
"ABalapaapa","ABalapaapa",3.25869110361703,3.1780822222797,3.59738756585723,4.24557942861455,6.37904789652153,3.7883672337449,3.07658781151838,2.78065938476679,3.96939493656348,3.37714276696755,2.97023804594628,3.04899922631349,3.21330071044538,3.15064767825682,2.16705605958079,2.95183288206647,3.27146455556423,3.42369872631975,3.09985336896617,2.5576818744549,3.47522555696573,2.03120044235775
"ABalapaapaa","ABalapaapaa",1.24349832675507,-Inf,2.46406504395244,1.71530243717984,1.45859898027624,2.5973250027706,2.01235310413184,2.0311744092666,2.47963619819232,2.07484199665066,1.51996921132203,3.41567734305856,2.11498986388991,1.8439703786584,2.32988810230623,1.60755350236706,1.81887639171035,3.10608765005599,2.45800500126851,1.90491350843675,3.73358909094185,2.33291662945764
"ABalapaapap","ABalapaapap",1.66902695290672,-Inf,2.01393075924909,1.68013479379769,1.81199131535982,1.86038357508307,1.76473656174225,2.47492426502415,2.22314289769457,2.58405363699717,4.5678094122267,3.14753967337846,2.51944438319245,5.12801097512949,3.14773484966543,3.1037657252293,2.36650175679857,3.22334486926397,2.38633301677291,2.15304435625465,3.80794810232493,1.62735073038127
"ABalapaapp","ABalapaapp",3.01659858813015,3.45220614574612,2.83467802781825,2.22459944607488,3.06664944898748,2.07635502978656,3.36088954183215,3.25663340844879,3.66697915317177,3.20119405543708,3.06274265356779,3.55019489073347,3.20454867827046,2.15583208401628,2.32739619229422,3.40229075082286,2.85755819435803,3.36825306054358,2.26727690685563,1.91941163164271,2.33609940897975,2.70141434847681
"ABalapaappa","ABalapaappa",2.18297888798697,2.6398214001696,2.53861794653654,2.50043886721521,1.73259582451701,2.62899497216894,1.89504222060508,1.50961831407582,3.0456501824572,2.40297419440913,1.82252060352563,2.7829386296909,2.08772374069825,2.62858042204208,2.89081530431167,3.13330551397889,2.58423803376323,3.42297174063562,2.7857444069452,2.70126137175937,2.0545804646508,1.73973413614505
"ABalapaappp","ABalapaappp",2.11410338124132,1.32744375954519,1.40814430026556,1.95256455076769,2.22228318071039,3.1359179640488,2.64674875351522,2.39241408866867,1.65742043396973,1.80389802807075,2.60089781065839,2.20090182131546,2.95790648279491,3.04768901292283,2.55060792124703,3.43094520086329,2.82406995695836,2.35476077455569,3.73661246683045,2.6595230220658,2.07037852095322,2.52957924501408
"ABalapap","ABalapap",3.63661721800591,5.48207743554728,3.7422328405409,4.1408757404486,3.76842838012888,4.4208398165401,5.13752474191368,3.38791756769972,4.6643517636397,3.22291956761234,4.42546834773886,4.49254474161433,3.20364943992024,3.04770736343821,3.08341672138003,1.99403324667461,3.93784361284247,3.79383207379184,3.01413140455897,3.32626217031155,2.7868709001999,5.01937979771595
"ABalapapa","ABalapapa",4.58641282761038,4.63308079602894,2.90632325731895,5.67400505956743,4.36442497523168,4.62223084709067,5.16858821751244,1.82958921460935,3.51275569681954,2.72906096306089,6.21981138934359,3.78289810941201,3.41848350426508,3.29727696027228,3.03692836337928,2.9242832956266,5.53981548891403,3.40711457865246,3.71316110656732,2.35474671699701,3.31473236990174,2.92819134489713
"ABalapapaa","ABalapapaa",2.77099669577744,3.70134175615381,2.41992759966884,7.95247220501545,6.11335599484905,3.61365870499685,4.67510307155044,3.23372937012121,3.57579583685852,3.59146062455519,5.65623660002164,6.06746785275733,5.24806842773817,4.25536908974596,3.58648009978765,4.28969368452644,2.43750164579379,3.43751764884187,5.81691403485464,2.76274550801859,3.61932746071902,2.9749137252403
"ABalapapap","ABalapapap",3.2237671566089,2.61601937685264,2.78260906760912,5.25938764146989,2.50696409334247,2.70251143803631,4.60320570439002,3.32825991316585,3.54564909985837,3.80839257056813,3.3996931071996,4.82834697504708,4.23480108362651,3.16300571737492,2.99575562200454,2.73286906136665,3.4646949907206,3.06274397835045,2.15271239407066,2.15107942188356,4.10052408569251,1.96183734109367
"ABalapapapa","ABalapapapa",3.28344405488216,2.53169985034392,2.25756615368667,3.10199380250111,1.9362638058297,4.09653051838952,3.40330714759848,4.59513749016711,3.01171500052931,2.93709803278348,2.10679734225253,3.5407988353657,2.72563626416621,2.30754645818672,1.56204302609732,2.81135283104811,1.89128425848054,2.41955726720245,3.06141223914049,2.64130546777114,2.41465241397359,2.66107675392116
"ABalapapapp","ABalapapapp",2.96212677165206,2.21012415043377,2.68283659780784,2.83672392460027,2.94193400253492,1.65307167449925,2.97934001788127,3.12415145169381,3.05827977394759,2.28776848207112,3.75627849063053,3.00938342607566,1.91414066374876,4.44456821885759,2.8574678432206,2.56398991942041,2.97967664845522,2.92418315217054,2.43616814266731,2.23876840062158,4.93495043170917,2.05418122479676
"ABalapapp","ABalapapp",2.60439715536288,4.46043561930562,2.68666895328978,3.61383081450855,3.06104351873643,4.60001796618841,4.50259337576002,3.03538253878224,4.21201445216875,2.25450958893592,5.32144616210653,4.50827756218021,2.89406274526896,3.98330256221365,2.34537526293063,2.97802300034299,4.22597488465079,4.57704702883117,2.8143262621237,4.92790586338123,3.40122421585443,2.94152084766262
"ABalapappa","ABalapappa",3.00461214233611,4.10831622404704,2.27017431856577,2.35787264381955,3.28122948635855,4.04750781015981,5.06389846943054,3.19292443839944,2.6642140148791,3.58919438420932,2.80896954724599,4.29042814691906,3.17591426466705,3.35272568630089,1.83287502844826,4.00752765237837,2.30077811080808,2.38998864759674,2.84885861237753,2.9863241859159,2.17650602516139,2.76381455855059
"ABalapappaa","ABalapappaa",3.27415389515072,2.39321917416169,2.36530998554537,2.35776368340359,2.76720564095503,3.33934100491511,2.90567216840941,1.61323328667134,2.13503320278244,2.13552876819795,1.92107281673099,3.4812217408455,2.79916698715381,2.1487118955126,2.05741759977365,3.4358480868551,2.61390596959807,3.30942097787816,3.25662401882686,2.72296739811089,3.94612478596994,2.08915517357424
"ABalapappap","ABalapappap",2.63498782669799,1.61910086261041,2.14278632128727,2.46473474340991,2.23467722470205,3.40715399521469,2.72768936211555,1.98347370424706,2.27645321684452,2.50243622462596,2.42745588465775,2.67070900359284,2.91730194814826,2.2825353068015,2.02543042744573,3.31113627777923,4.55020688025403,6.9104352174319,2.51104437632887,2.79910512346579,3.27803861937022,2.22990657160973
"ABalapappp","ABalapappp",3.04995265028014,3.08863364924269,3.02811586028336,3.09314424531318,3.11898069640973,3.99815039881821,4.9351702534063,2.95546063970678,3.87434416854021,3.0998632246077,4.05854440825759,4.39655062768351,2.45418320553479,3.58194292478427,3.32891097281133,3.28465747384867,3.01091468981611,2.72351635249617,2.5429094731843,3.23830968844843,4.21530237819961,4.33252324165299
"ABalapapppa","ABalapapppa",2.90976160825622,1.85695633856226,2.00948410344057,2.51257729729188,2.34014681916034,2.73707183293627,2.52408370660784,2.25495265920065,2.68696772342522,2.2737250949173,1.94262219480154,2.86574112976947,3.66442586855917,2.02385935627086,2.45105943603398,3.00908404283754,2.73383091499236,1.94215821651713,5.00505386860364,2.35732481509852,3.00946423803308,2.55422789627428
"ABalapapppp","ABalapapppp",2.33800277668611,1.84800039584212,2.38963703791108,2.67147913196664,2.73100054320573,3.27964127053352,3.29079921966264,1.43283212514295,2.53740844556522,2.73339597141272,2.32629595979574,2.95692781362439,2.8357324457834,1.88801132858347,2.27310557104,3.30349133023087,3.28756108499987,1.76989544172549,2.44540807661155,3.04075527763252,4.23988207383177,3.4200563409847
"ABalapp","ABalapp",4.11890413171531,3.78809272721119,2.12755437141,2.50112677982464,2.85006110112175,2.4938624294233,3.66858157413549,2.49328220088587,5.16084835905187,3.11235961237216,3.52248401290152,3.83096441404742,3.03124900603944,3.12131714773815,2.8484050332565,2.55852068908813,1.48833400621147,4.49419736074812,2.65640872266165,2.54800368194345,4.2827319263077,3.39192982534867
"ABalappa","ABalappa",5.16850970145256,4.63248689409093,2.6100883021293,4.36137986234164,3.5030001240537,2.68271300923721,4.83278319234127,3.44518857771355,5.12660779053913,2.51990682582783,3.0406950597324,3.15282502841721,4.13878148795923,3.60418709722577,4.10889480626185,3.14634578649062,4.33207846958091,3.57426076036604,3.66344454398395,4.07808310662794,4.71675933503069,3.38490206408857
"ABalappaa","ABalappaa",3.67106960884322,3.65218221881235,2.57360395704606,5.17451284754016,3.88981473872461,5.04781067018004,5.1704122964696,2.72718362025204,4.28360212710604,3.48667961711233,4.12189778164307,3.17284019441554,3.14981633991676,4.33547138944073,4.23258219838856,3.59893838978734,4.8770529806191,2.31275428625446,3.34405204868704,4.47735117605477,4.00337549552691,4.95392049719402
"ABalappaaa","ABalappaaa",3.50177732650785,2.80996301975498,3.48124485283061,3.29319327363737,2.75107593056783,2.69822095016168,3.87846546085765,2.31592024967043,5.08842362591476,3.82722625916999,3.3449184038366,2.63548614026312,3.97191199166193,4.03919683985704,4.13155670448747,3.59550304245675,3.41787808896313,3.2133282603577,2.73997725761715,3.74702209741632,2.94846485857047,4.04637366693995
"ABalappaap","ABalappaap",4.49781313407364,2.60350310624093,2.26965701708576,3.28034129611437,3.22594292145959,4.83181120760034,3.92254818931784,3.46265535960904,4.48341107492131,2.73254453771347,3.3820075704545,3.42272987970035,3.48292831992072,2.28106916553063,2.74754703893049,3.13367384824642,3.60009472131424,3.16456441890219,3.09154071086605,1.88834342737124,3.41657683452311,2.98294014150567
"ABalappaapa","ABalappaapa",-Inf,-Inf,2.69821330320377,1.45411286218527,-Inf,-Inf,1.36574093492466,-Inf,-Inf,2.87656583412575,1.8229825604326,-Inf,1.91875043628006,2.46756121719713,0.962432502045042,-Inf,-Inf,3.28459967748314,3.30930520007377,2.32120658279266,2.91407758829523,2.01433521577414
"ABalappaapp","ABalappaapp",-Inf,-Inf,2.09897128931598,2.18254568879992,-Inf,-Inf,1.4567953896926,-Inf,-Inf,2.67362477391235,1.54264662528836,-Inf,3.36901368155898,1.74984144115598,1.3874171382674,-Inf,-Inf,3.84139791472341,2.52373102200941,3.22681570686136,2.27285819784915,2.4788595801438
"ABalappap","ABalappap",3.71645513311533,3.25713026035874,3.50460440936145,3.55140373754799,3.02843670383462,3.25502318085995,5.50709178327557,2.24740897645222,3.1977792343205,2.66907956136628,4.01803269982457,3.5387286827926,2.8676775237403,3.71984328554639,2.40523491108418,2.74454707586632,3.56320279114614,2.7235619097232,2.75639571938661,2.74363969357275,3.08719530358372,3.00515181670179
"ABalappapa","ABalappapa",3.28203175777054,4.47013896556592,2.28339870832355,3.17921873641331,2.22149081257015,3.17282044351131,4.73270409448379,5.21859489876943,4.21359791228406,3.75485180604543,3.4951378579808,3.26895096145969,4.63535438197112,3.02226585678542,3.0886723190094,2.92032417265755,2.95840552050618,2.92487387232428,2.09962757010708,3.10307491066483,3.44352163644411,3.18166525007551
"ABalappapaa","ABalappapaa",2.79745978523374,-Inf,1.24329451458615,2.02800512057622,-Inf,2.96340540146135,3.07708854703558,3.20335299121676,-Inf,4.7289820715709,2.57011498208182,-Inf,3.14756141435602,3.06365019633736,2.13137207725453,-Inf,-Inf,2.29486481669818,2.67672855744362,2.11094121073081,3.60034291919568,2.04322767510936
"ABalappapap","ABalappapap",2.54582992362019,-Inf,1.38609162756291,1.90711581834442,-Inf,3.24883057389821,3.22485633561412,3.62837073882975,-Inf,3.90898407007728,2.89844277112471,-Inf,4.2608684896969,2.86124212017641,2.48788114431236,-Inf,-Inf,2.13968141257671,3.49056831687741,3.33976702149675,3.35606785407405,3.40694078650813
"ABalappapp","ABalappapp",3.53878451841428,2.61683199381906,3.43505988085924,4.6698661912933,3.40422076373793,2.66472349357958,3.24505611868313,4.22976861036096,2.27578974886597,3.24983051768648,3.31465566066226,2.63468876316281,3.63435462832356,2.59877576264651,2.87837836002689,2.68358601535383,3.8154476691611,2.4188481477977,1.85474094482971,3.00809746342691,2.42923468401072,3.27456666968485
"ABalappappa","ABalappappa",3.40768546153912,2.24565188166609,3.31004763900585,3.38020335448326,1.69709704002474,3.00379127389628,1.91704970675008,3.65966141557698,3.54733082274636,1.83123881923266,3.11316187492783,3.31592604375618,2.7499961399964,3.16213391700777,2.16944757510174,2.83486164239005,4.33445184146021,2.21026210894,4.74587340293879,4.734026295717,2.66764927621911,6.55986878840759
