"Cells","CellNames.Cells.","CellTimes.Cells.","CCDefectCount.Cells.","CCDefectCount.Parents.","CCDefectCount.Sisters.","CCDefectCount.Aunts.","PosDefectCount.Cells.","PosDefectCount.Parents.","PosDefectCount.Sisters.","PosDefectCount.Aunts.","AngDefectCount.Cells.","AngDefectCount.Parents.","AngDefectCount.Sisters.","AngDefectCount.Aunts.","cellObservedCounts.Cells.","cellObservedCounts.Parents.","cellObservedCounts.Sisters.","cellObservedCounts.Aunts.","divObservedCounts.Cells.","divObservedCounts.Parents.","divObservedCounts.Sisters.","divObservedCounts.Aunts.","ExpPeak.Cells.","ceh36_peak.Cells.","unc30_peak.Cells.","mls2_peak.Cells.","nob1_peak.Cells.","ceh13_peak.Cells."
"Ealppp",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-77,-126,-495,-49,-84,-33
"Ear",NA,108,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-215,-598,-49,-95,-33
"Eara",NA,157,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-127,-598,-49,-95,-33
"Earaa",NA,230,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-57,-127,-598,-49,-95,-33
"Earaad","int",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-57,-127,-598,-49,-95,-33
"Earaav","int",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-57,-127,-598,-49,-95,-33
"Earap","int",230,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-26,-127,-504,-49,-95,-33
"Earapa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-26,-127,-504,-49,-95,-33
"Earapp",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-26,-127,-504,-49,-95,-33
"Earp",NA,157,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-130,-598,-49,-95,-33
"Earpa","int",232,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-130,-436,-49,-39,-33
"Earpp","int",232,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-129,-500,-49,-77,-33
"Earppa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-129,-500,-49,-77,-33
"Earppp",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-129,-500,-49,-77,-33
"Ep",NA,63,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,1,0,0,-83,-241,-598,-49,-109,143
"Epl",NA,110,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-82,-176,-598,-49,205,2070
"Epla",NA,160,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-80,-130,-598,-49,661,2070
"Eplaa","int",232,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-80,-105,-598,-49,661,2070
"Eplaaa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-80,-105,-598,-49,661,2070
"Eplaap",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-80,-105,-598,-49,661,2070
"Eplap","int",232,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-80,-120,-505,-49,661,2070
"Eplapa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-80,-120,-505,-49,661,2070
"Eplapp",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-80,-120,-505,-49,661,2070
"Eplp",NA,160,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-82,-146,-598,-49,757,2070
"Eplpa","int",238,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,42,-146,-492,-49,1298,2070
"Eplpaa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,42,-146,-492,-49,1298,2070
"Eplpap",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,42,-146,-492,-49,1298,2070
"Eplpp",NA,238,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-82,-146,-321,-49,820,2070
"Eplppa","int",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-82,-146,-321,-49,820,2070
"Eplppaa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,-82,-146,-321,-49,820,2070
"Eplppap",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,-82,-146,-321,-49,820,2070
"Eplppp","int",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-82,-146,-321,-49,820,2070
"Eplpppa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,-82,-146,-321,-49,820,2070
"Eplpppp",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,-82,-146,-321,-49,820,2070
"Epr",NA,110,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-142,-598,-49,200,1803
"Epra",NA,161,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-83,-598,-49,803,1803
"Epraa","int",235,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-83,-598,-49,803,1803
"Epraaa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-83,-598,-49,803,1803
"Epraap",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-83,-598,-49,803,1803
"Eprap","int",235,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-83,-598,-49,803,1803
"Eprapa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-83,-598,-49,803,1803
"Eprapp",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-83,-598,-49,803,1803
"Eprp",NA,161,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-113,-598,-49,1117,1803
"Eprpa","int",241,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-113,-559,-49,1656,1803
"Eprpaa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-113,-559,-49,1656,1803
"Eprpap",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-113,-559,-49,1656,1803
"Eprpp",NA,241,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-113,-440,-49,1406,1803
"Eprppa","int",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-113,-440,-49,1406,1803
"Eprppaa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,-83,-113,-440,-49,1406,1803
"Eprppap",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,-83,-113,-440,-49,1406,1803
"Eprppp","int",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,-113,-440,-49,1406,1803
"Eprpppa",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,-83,-113,-440,-49,1406,1803
"Eprpppp",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,0,-83,-113,-440,-49,1406,1803
"MS",NA,46,0,0,0,0,0,0,0,0,0,0,0,0,22,21,22,21,0,1,1,22,-83,-260,-463,-49,-57,-50
"MSa",NA,62,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,1,-83,-260,-463,-49,-57,-50
"MSaa",NA,85,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-260,-272,-49,-57,-50
"MSaaa",NA,113,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-54,-272,120,-47,-50
"MSaaaa",NA,145,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,213,-272,577,-47,-50
"MSaaaaa",NA,179,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,213,-272,691,-47,-50
"MSaaaaaa",NA,221,0,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,213,1663,691,-47,-50
"MSaaaaaal","GLRDL",400,0,0,0,1,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,213,1663,691,-47,-50
"MSaaaaaar","GLRDR",400,0,0,0,1,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,213,1663,691,-47,-50
"MSaaaaap",NA,221,1,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,213,-272,691,-47,-50
"MSaaaaapa",NA,271,0,1,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,213,-272,691,-47,-50
"MSaaaaapaa","I3",346,0,0,0,0,0,0,0,0,0,0,0,0,8,22,8,22,0,0,0,0,-83,213,-272,691,-47,-50
"MSaaaaapap","g1P",346,0,0,0,0,0,0,0,0,0,0,0,0,8,22,8,22,0,0,0,0,-83,213,-272,691,-47,-50
"MSaaaaapp","m4DL",271,0,1,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,213,-272,691,-47,-50
"MSaaaap",NA,179,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-50,213,-272,577,-47,-50
"MSaaaapa",NA,225,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-3,213,-272,577,-47,-50
"MSaaaapaa","I4",287,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-3,213,-272,577,-47,-50
"MSaaaapap","m5DL",287,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-3,213,-272,577,-47,-50
"MSaaaapp",NA,225,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,5,213,-272,577,-47,-39
"MSaaaappa","death",300,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,5,213,-272,577,-47,-39
"MSaaaappp","m7D",300,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,5,213,-272,577,-47,-39
"MSaaap",NA,145,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,224,-272,494,-47,-50
"MSaaapa",NA,183,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,619,-272,621,-47,-50
"MSaaapaa",NA,223,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1415,-272,621,-47,-50
"MSaaapaaa","m3DL",278,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1415,-236,621,-47,-50
"MSaaapaap","m4L",278,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1415,-245,621,-47,-50
"MSaaapap",NA,223,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1050,-272,621,-47,-50
"MSaaapapa","mc3DL",285,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1050,-272,621,-47,-50
"MSaaapapp","m8",285,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1050,-272,621,-47,-50
"MSaaapp",NA,183,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1050,-246,494,-47,-50
"MSaaappa","death",259,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,2185,-246,494,18,-50
"MSaaappp","vpi3D",259,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,2361,-246,494,145,-50
"MSaap",NA,113,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-37,-272,90,-57,-50
"MSaapa",NA,145,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,948,-272,426,-57,-32
"MSaapaa",NA,179,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1855,-272,426,-42,-32
"MSaapaaa",NA,221,1,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1855,-260,426,-37,-32
"MSaapaaaa","m4VL",282,0,1,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1855,-100,426,-37,-32
"MSaapaaap","m5VL",282,0,1,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1855,-260,426,-37,-32
"MSaapaap",NA,221,0,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1855,-272,426,-42,-32
"MSaapaapa",NA,276,0,0,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1855,-238,426,-42,-32
"MSaapaapaa","g1AL",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,1855,-238,426,-42,-32
"MSaapaapap","death",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,1855,-238,426,-42,-32
"MSaapaapp","m7VL",276,0,0,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1855,-272,426,-42,-32
"MSaapap",NA,179,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1805,-265,426,-41,-32
"MSaapapa",NA,231,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-78,1805,-265,426,-41,-9
"MSaapapaa","g2L",351,0,0,0,0,0,0,0,0,0,0,0,0,7,22,7,22,0,0,0,0,-78,1805,-265,426,-41,-9
"MSaapapap","death",351,0,0,0,0,0,0,0,0,0,0,0,0,7,22,7,22,0,0,0,0,-78,1805,-265,426,-41,-9
"MSaapapp",NA,231,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1805,-265,426,-34,-32
"MSaapappa","m6VL",295,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1805,-265,426,-34,-32
"MSaapappp","vpi2DL",295,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1805,-265,426,-34,-32
"MSaapp",NA,145,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-59,1084,-186,441,11,-14
"MSaappa",NA,189,0,0,1,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,815,2197,-159,441,11,-14
"MSaappaa","vpi2V",276,0,0,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,815,2197,-59,441,11,-14
"MSaappap","vpi3V",276,0,0,0,1,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,815,2197,-25,441,11,-14
"MSaappp",NA,189,1,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,1251,2223,-186,441,11,60
"MSaapppa",NA,266,0,1,0,0,0,0,1,0,0,0,0,0,22,22,22,22,0,0,0,0,1251,2223,-186,441,43,60
"MSaapppaa","mu_bod",351,0,0,0,0,0,0,0,1,0,0,0,0,7,22,7,22,0,0,0,0,1251,2223,-186,441,43,60
"MSaapppap","mu_bod",351,0,0,0,0,0,0,0,1,0,0,0,0,7,22,7,22,0,0,0,0,1251,2223,-186,441,43,60
"MSaapppp",NA,266,0,1,0,0,1,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,1251,2223,-186,441,11,60
"MSaappppa","mu_bod",400,0,0,0,0,0,1,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,1251,2223,-186,441,11,60
"MSaappppp","mu_bod",400,0,0,0,0,0,1,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,1251,2223,-186,441,11,60
"MSap",NA,85,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-241,-463,-49,-57,-50
"MSapa",NA,116,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-94,-411,-36,-57,-50
"MSapaa",NA,149,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-20,-411,29,-57,-50
"MSapaaa",NA,189,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-20,-207,29,-57,-50
"MSapaaaa",NA,239,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-20,5226,29,-51,-50
"MSapaaaad","GLRL",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-67,-20,5226,29,-51,-50
"MSapaaaav","GLRVL",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-67,-20,5226,29,-51,-50
"MSapaaap","mu_bod",239,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-66,-20,4680,29,-57,-50
"MSapaap",NA,189,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-20,-383,29,-57,-50
"MSapaapa","death",261,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-20,-220,29,-57,-50
"MSapaapp","M",261,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-67,-20,-147,29,-57,-50
"MSapap",NA,149,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-75,-80,-322,11,-57,-50
"MSapapa",NA,189,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-75,-80,-317,11,-57,-41
"MSapapaa",NA,239,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-75,-80,-317,11,-57,-41
"MSapapaaa","ccAL",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-75,-80,-317,11,-57,-41
"MSapapaap","ccPL",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-75,-80,-317,11,-57,-41
"MSapapap","mu_bod",239,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-75,-80,-171,11,-57,-41
"MSapapp",NA,189,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-53,-80,-322,11,-57,-50
"MSapappa","mu_bod",249,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-53,-76,-322,11,-57,-50
"MSapappp","mu_bod",249,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-3,-67,-322,11,-57,-50
"MSapp",NA,116,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-154,-386,-18,-57,-35
"MSappa",NA,150,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-36,-301,25,-57,-35
"MSappaa",NA,196,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-78,-36,-142,31,-57,-35
"MSappaaa","hmc",263,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-78,-36,-142,31,-57,-35
"MSappaap","Z4",263,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-78,-36,-142,31,-57,-35
"MSappap",NA,196,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-65,-36,-187,25,-57,-35
"MSappapa","death",273,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-65,-36,225,25,-57,-35
"MSappapp","mu_bod",273,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-65,-36,-149,30,-57,-35
"MSappp",NA,150,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-66,-39,-231,30,-57,-35
"MSapppa",NA,200,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-66,-39,-231,30,-57,-35
"MSapppaa","mu_bod",260,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-66,-39,-109,30,-57,-5
"MSapppap","mu_bod",260,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-66,-39,-231,57,-57,146
"MSapppp",NA,200,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-39,-39,-231,30,-57,-35
"MSappppa","mu_bod",265,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-39,-39,-231,30,-57,-35
"MSappppp","mu_bod",265,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-39,-39,-231,30,-57,-35
"MSp",NA,62,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,1,-83,-239,-375,-49,-48,-50
"MSpa",NA,85,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-239,-135,-49,-38,-43
"MSpaa",NA,113,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,29,-135,-49,-33,-43
"MSpaaa",NA,146,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,173,-135,-49,-33,-43
"MSpaaaa",NA,180,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,173,-135,-49,-33,-43
"MSpaaaaa",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,173,-135,-49,-33,-43
"MSpaaaaaa","M4",320,0,0,0,0,0,0,0,0,0,0,0,0,21,22,21,22,0,0,0,0,-83,173,-135,-49,-33,-43
"MSpaaaaap","death",320,0,0,0,0,0,0,0,0,0,0,0,0,21,22,21,22,0,0,0,0,-83,173,-135,-49,-33,-43
"MSpaaaap",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,173,-135,-49,-33,-43
"MSpaaaapa","m3DR",278,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,197,-135,-49,-33,-43
"MSpaaaapp","m4DR",278,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,173,-135,-49,-33,-43
"MSpaaap",NA,180,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-30,173,-135,-49,-33,-43
"MSpaaapa",NA,225,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-30,173,-135,-49,-33,-43
"MSpaaapaa","I6",311,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-30,173,-135,-49,-33,-43
"MSpaaapap","M5",311,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-30,173,-135,-49,-33,-43
"MSpaaapp",NA,225,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-12,173,-135,-49,-33,-43
"MSpaaappa","m5DR",281,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-12,173,-135,-49,-33,-43
"MSpaaappp","m6D",281,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-12,173,-135,-49,-33,-43
"MSpaap",NA,146,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,151,-135,-49,-30,-43
"MSpaapa",NA,187,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,587,-135,-49,-30,-34
"MSpaapaa",NA,231,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,915,-135,-49,-30,9
"MSpaapaaa","M1",319,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,915,-135,33,-30,9
"MSpaapaap","death",319,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,915,-135,-49,-30,9
"MSpaapap",NA,231,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1121,-135,-49,-27,-34
"MSpaapapa","mc3DR",291,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1121,-135,-49,-27,-34
"MSpaapapp","vpi1",291,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1121,6,-49,-27,-34
"MSpaapp","death",187,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,152,11,-35,-30,4
"MSpap",NA,113,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,-185,-135,-49,-34,-35
"MSpapa",NA,146,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,669,-135,-49,-25,-35
"MSpapaa",NA,180,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1328,-95,-49,-25,-27
"MSpapaaa",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1328,-95,-49,17,-27
"MSpapaaaa","m4VR",283,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1328,-95,-21,17,-27
"MSpapaaap","m5VR",283,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1328,-41,-49,17,-27
"MSpapaap",NA,222,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1328,-95,-49,-18,-27
"MSpapaapa",NA,277,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1328,-95,-49,-18,-27
"MSpapaapaa","g1AR",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,1328,-95,-49,-18,-27
"MSpapaapap","death",400,0,0,0,0,0,0,0,0,0,0,0,0,NA,22,NA,22,0,0,0,0,-83,1328,-95,-49,-18,-27
"MSpapaapp","m7VR",277,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1328,-95,-49,-18,-27
"MSpapap",NA,180,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1245,-135,-49,-10,-29
"MSpapapa",NA,231,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-68,1245,-135,-49,-10,-29
"MSpapapaa","g2R",343,0,0,0,0,0,0,0,0,0,0,0,0,11,22,11,22,0,0,0,0,-68,1245,-135,-49,-10,-29
"MSpapapap","death",343,0,0,0,0,0,0,0,0,0,0,0,0,11,22,11,22,0,0,0,0,-68,1245,-135,-49,-10,-29
"MSpapapp",NA,231,0,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,0,0,0,-83,1245,-135,-49,43,-29
